ID,Contract_address,File_name,Solc_version,Tx_num,Tx_in_num,Tx_all_num,Balance
238,0x6cd82ec77381db21f966fc2639698772354f4b92,HYDRAStaking.sol,0.6.9,12,0,12,0
239,0x24359ce1b09a684429b18b21144fca5eb7840310,StakeDepoToken.sol,0.6.9,1,0,1,0
240,0x38113d11262444c6bc6713fc68687b82e99d0764,HYDRAStaking__1.sol,0.6.9,2,0,2,0
241,0xd79eb16fca2a7f679dd4a7ab75014810d86cb9af,YamCheck.sol,0.6.9,1,0,1,0
242,0xb38df175c66dc80f4aad8aa1f6492acb567bd79f,DODOEthProxy__1.sol,0.6.9,1,0,1,0
243,0x19cb01e9b5cf2c992d7b04a0cdce73b9531f5797,SDCPStaking__1.sol,0.6.9,186,0,186,0
244,0x6930d2299964bcc81b8bcb453a522791e6488be1,C8PToken.sol,0.6.9,20,0,20,0
245,0xb503cd2492b871ef3d6d972777814934011bf29c,ChainlinkETHPriceOracleProxy.sol,0.6.9,1,0,1,0
246,0xbf90b54cc00ceeaa93db1f6a54a01e3fe9ed4422,UniswapArbitrageur.sol,0.6.9,519,0,519,0
247,0xef9998dd51b5f75dd40e6ec5c24631b5f0909f0b,MultiSigWalletWithTimelock__1.sol,0.6.9,12,0,12,0
248,0x3a97247df274a17c59a3bd12735ea3fcdfb49950,DODOZoo.sol,0.6.9,3,0,3,0
249,0x5e5a7b76462e4bdf83aa98795644281bdba80b88,CloneFactory.sol,0.6.9,9,1491,1500,0
250,0xa801b6808c91abb5e026161c683b8e3baac4f1c9,AccountWatcher.sol,0.6.9,1,0,1,0
251,0x275deee9dffe520ed6c3d5e7a8b52de3991d922f,Account.sol,0.6.8,1,0,1,0
252,0x7ac34A7178Cab76C10a894f637B239160867f9BE,TellorProxy.sol,0.6.8,946,0,946,0
253,0x87178a1210c3c37068fe72e48656dd59e7fb0025,ERC20__7.sol,0.6.8,6,0,6,0
254,0x02b909adc8921c83c00516d39faaaaa2d84eea77,ACoconutMaker.sol,0.6.8,14,0,14,0
255,0xa2fcf3d2ae3c91e82a00a7696ee1635ca0f9c8eb,CMErc20Snap.sol,0.6.8,42,1,43,5
256,0x1967017153246fc640939cb5642693921a7e0f83,TellorProxy__1.sol,0.6.8,1031,0,1031,0
257,0x7696f9208f9e195ba31e6f4B2D07B6462C8C42bb,ProxyAdmin.sol,0.6.8,2,0,2,0
258,0xEa1a31288e3CFF9DE155b5e27987016EFde56dF3,CurveRenCrvMigrator.sol,0.6.8,1,0,1,0
259,0x02827D495B2bBe37e1C021eB91BCdCc92cD3b604,SwapApplication.sol,0.6.8,1,0,1,0
260,0x7CC852Ed19ee9472489fCa82DE8df0fe331AAfCc,Timelock__8.sol,0.6.8,9,0,9,0
261,0xD7806143A4206aa9A816b964e4c994F533b830b0,ACoconutMaker__2.sol,0.6.8,3,0,3,0
262,0x73FddFb941c11d16C827169Bb94aCC227841C396,ACoconutSwapProxy.sol,0.6.8,42,0,42,0
263,0xb16b25e5a1b65b99d3b160b524b2e31a4bb8e4a5,ACoconutSwap.sol,0.6.8,1,0,1,0
264,0x834da7c990a41d65fa2b6ed20cd38e302e9901c7,ERC20TokenProxy.sol,0.6.8,12,0,12,0
265,0xa375674443faa31a513d327a6115b0650ddb6d1a,FixedPriceCADSingleSourceTokenPool__1.sol,0.6.8,1,0,1,0
266,0x9bddc3014ce8b3a4ca985a1755b13106a1b05344,SpecificAddressTransferController.sol,0.6.8,3,0,3,0
267,0xe8d9b65dca1b23b61982ac1cf71bf895e4cafad3,ERC20TokenProxy__1.sol,0.6.8,13,0,13,0
268,0x51a0113d51280b57e42eeddbe6b4a31f38416eb5,ManagedUSDToCADOracle.sol,0.6.8,5,0,5,0
269,0xb6c3f1f08edb84c02c7c163f7c14cf2a51a5634d,FixedPriceCADSingleSourceTokenPool__2.sol,0.6.8,3,0,3,0
270,0xd9ddc95107b4d293678480b69a7be0b7a027a529,ManagedLinearDividendOracle.sol,0.6.8,3,0,3,0
271,0x058843c1d91f611db374a1ffcbbcc61a74f613cc,WrappingERC20WithLinearDividends.sol,0.6.8,22,0,22,0
272,0x8f9d7388b202324bd71f3b5ee3ac8a7231fec727,CurveRenCrvMigrator__3.sol,0.6.8,1,0,1,0
273,0x1cf4592ebffd730c7dc92c1bdffdfc3b9efcf29a,WAVES.sol,0.6.8,10000,0,10000,0
274,0x3c4754b350f31e30d1f035564c0b6ef46aa925b5,SwapApplication__1.sol,0.6.8,1,0,1,0
275,0xa4f144707ab5771d5b16bfa23c1354cfe944fb21,CurveRenCrvMigrator__4.sol,0.6.8,1,0,1,0
276,0xa1cdf58a07ad7735140abe9fd8e913ae7944942e,ACoconutMaker__4.sol,0.6.8,1,0,1,0
277,0x7ffe8b3b2d5ea4f0174060d968a4744858dc9b75,ACoconutSwap__1.sol,0.6.8,1,0,1,0
278,0x735c98ae8cd26b732a23c3889f237c5633b9f997,FoxyFarm.sol,0.6.8,100,0,100,0
279,0xa20fc2f0dcab6814917ddd1d1ee677e33cf1656d,CMErc20BurnPause.sol,0.6.8,2,1,3,5
280,0x5e56621edA071aabFca2C47228187dC0003478Ec,NovaToken.sol,0.6.8,614,0,614,0
281,0x4ef6394d1A857a7825aB51d6c482F1A5471575f0,Unipool.sol,0.6.8,231,0,231,0
282,0xEAE25fa9d99897E9D748dfBC36e073f131F79C19,CMErc20MintBurnPauseSnap.sol,0.6.8,105,1,106,5
283,0x46d473a0b3eeec9f55fade641bc576d5bc0b2246,SurfEx.sol,0.6.8,75,0,75,0
284,0xc8475018B8aFe888A38E05a25215F7CF00fC38FA,CMErc20BurnSnap.sol,0.6.8,79,1,80,5
285,0x803bcff6ae51952e1fd0e9f7c5412171834fa9e0,ETHHarvest.sol,0.6.8,1526,1426,2952,1.61E+16
286,0x30784c1c6b9a9878f911848ae58673b71d32a0bd,PlusVarayAirdrop.sol,0.6.8,460,1,461,0
287,0x56b5d04538e448b51bc98432198cb7f52d8d10ba,DMRTokenSale.sol,0.6.8,117,1,118,0
288,0xb2941f4b683c64dcc3bd763bc7ef22bf969f309e,yRiseTokenSale.sol,0.6.8,440,3,443,0
289,0xfb486cbc69163f827ae16cc9dcd02d9c6093c1c9,LAZARUSTokenSale.sol,0.6.8,46,1,47,0
290,0xBee4DCc36C5D7f1A811B475aEBF745B66E01da7b,YCore.sol,0.6.8,107,0,107,0
291,0xe1406825186d63980fd6e2ec61888f7b91c4bae4,AdminUpgradeabilityProxy__2.sol,0.6.8,1237,0,1237,0
292,0x654291175cdEdC48679f290c318949D9B6B6Cead,TimeTrialEliteLeague.sol,0.6.8,766,0,766,0
293,0x6905d31cfd9237286d67cec29c83e86568833b5f,YFMSTokenSwap.sol,0.6.8,527,0,527,0
294,0xfb87c9e3874870e339b6538a89ab03569aeb8be7,AdminUpgradeabilityProxy__3.sol,0.6.8,0,1,1,0
295,0xEE3126d2E585e8c496415D2C1ea6c658a20eedA7,Account__1.sol,0.6.8,1,0,1,0
296,0xaa5ccd27aba925f6885d7a9adeb54dff22185d1c,Router_Vether.sol,0.6.8,120,39,159,0
297,0x2e74525c491954be67e8847b087ed1c3c988635d,Utils_Vether.sol,0.6.8,2,0,2,0
298,0x0c0f90182f3685de19474bb69001eb5b8d038276,synchronize.sol,0.6.8,51,43,94,1.50E+17
299,0xad76c6d58d157557248dc015218baa0edf350520,EtherFarm.sol,0.6.8,1,0,1,0
300,0x34d50B679Bb74a3d4D27A82594e527Aea78ec548,AccountFactory.sol,0.6.8,404,410,814,0
301,0xAcf806FeAeD6455244D34590AE57F772e80AA1a8,ACoconutBTC__1.sol,0.6.8,2,0,2,0
302,0x9A0aBA393aac4dFbFf4333B06c407458002C6183,ACoconut.sol,0.6.8,6440,0,6440,0
303,0xa738ab04a24575b378749af890064853eee46016,CuraAnnonae.sol,0.6.8,9,0,9,0
304,0x32a5a499684fd6e937b9dcbad4b05085edd12591,TellorProxy__3.sol,0.6.8,2622,0,2622,0
305,0x38b1ec4474c17aa604c0cde1cdb8cde5679145e7,MoonbeamSale.sol,0.6.8,691,1,692,0
306,0x3c5900C18Ee4d054149f49238138c806488449d2,StrategyCurveRenBTC__1.sol,0.6.8,1,0,1,0
307,0xbDB15b5E88698c2DCfb6bFB7eb65fDEA36238055,ACoconutVault__1.sol,0.6.8,13,0,13,0
308,0x91de080dbb7c55c774801799d102531240c61163,TellorProxy__4.sol,0.6.8,2226,0,2226,0
309,0x958b586b7d9f45b91514d37fd13884bfb12b1516,TellorProxy__5.sol,0.6.8,3,0,3,0
310,0xbeefc5581ee23078926fda07be5f54a3a05c3646,ERC20__63.sol,0.6.8,7,0,7,0
311,0x27ee601bf94969f112487FF13acb6856Ec86C8A2,AccountFactory__2.sol,0.6.8,2,1,3,0
312,0x32A43c918e6a814263bc9509C06fa83cE9E5139b,StrategyCurveRenBTC__2.sol,0.6.8,2,0,2,0
313,0xE5B5C8D47E9E1910D69C113a02d55c2091Bf06D1,ACoconutVault__2.sol,0.6.8,3,0,3,0
314,0xb74e3ca8401B5b9E09d46B4000f869231f2f4A79,ACoconutBTC__3.sol,0.6.8,1,0,1,0
315,0x6fc74994b7fccd054759fd70459c850dfb7c3b31,ACoconut__2.sol,0.6.8,1,0,1,0
316,0xda6373f64133821e3b017b9cd31f57f3bdd4a543,Heuristic.sol,0.6.8,2,0,2,0
317,0x716e3cfb68254640cbc2c431a85cb282b1076a67,ERC20__66.sol,0.6.8,130,0,130,0
318,0x1522ef881f967ff1d82bceaf36d30e7de0fdadba,GDILDOAirdrop.sol,0.6.8,603,1,604,0
319,0x89a5a614fc1008c5fc884f785b7cf916433c98d1,MoonbeamSale__2.sol,0.6.8,8,0,8,0
320,0x0006c68eD5DFE993376dd96dC871177FDc1Ccf32,Issuance.sol,0.6.8,64,0,64,0
321,0xC9CC2cF97A3a21Fcd337658F6898A7860521A819,Miner.sol,0.6.8,83,0,83,0
322,0xB3e5149d516f6024F5fE45b5776832F4Bb39942e,TellorProxy__6.sol,0.6.8,1817,0,1817,0
323,0x466cdC49217ea936Fc9cE2797588C88C24E3038A,CMErc20BurnPauseSnap.sol,0.6.8,42,1,43,5
324,0x24c7d223f12af1cb7bb369f48e5542a1eb90d56e,TreasuryDrip.sol,0.6.8,1,0,1,0
325,0xb03129e32b3efae6bfcc863ca1bc9cc4ac16dba9,FounderPool.sol,0.6.8,2,0,2,0
326,0x6ec88711d0298bd4943c4168e57bcba36bab52b1,Donation.sol,0.6.8,3,0,3,1.00E+16
327,0x0cf10ad58e3bac8be28e56222fcb171a47ce13fe,QXToken.sol,0.6.8,8,0,8,0
328,0x717882cf9977f2027e0d98ed2b0521ea971d7b23,YFMSTokenSale.sol,0.6.8,1075,5,1080,0
329,0x8204894C8AB1b3A322f2Dae576cf9CbB3EFde63b,DeltaTimeStakingBeta.sol,0.6.8,772,0,772,0
330,0xe4f3c9b9058d4b88f3c551c64e26e99a25d63996,NFTRepairCentre.sol,0.6.8,24,0,24,0
331,0x816fda200f7115ea78b31c42e00ef359f5b0c6a0,CMErc20Burn.sol,0.6.8,5,1,6,5
332,0x835091cb93Bb807Bc8778CDC046EBD52b651f9B8,BetterMatrixForsage.sol,0.6.8,44,69,113,0
333,0x44cD00771f57488A1988136cC38EB03554db1f77,Wasabi__1.sol,0.6.8,161,107,268,0
334,0x5b28BBdec585e41FeaD3314deE3C1eD6af4e4e77,Wasabi__2.sol,0.6.8,22,5,27,0
335,0x083fe0291d403d618be0224401f013a650a90aa9,WasabiToken__2.sol,0.6.8,2,0,2,0
336,0x5f8616118D8e876C9d33415d19387dD4cE2dC7CA,WasabiGovernance__1.sol,0.6.8,4,0,4,0
337,0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,REVV.sol,0.6.8,10000,0,10000,0
338,0x2207a8819E58a0e58dC7815F08E4f671cF542DaB,BETH.sol,0.6.8,22,0,22,0
339,0xbfddb9Cc8B693B6cd668A834ec8E983CFd196168,BETH__1.sol,0.6.8,1,0,1,0
340,0x8A803b2934487486343f764004F08D79D6827798,BMining.sol,0.6.8,3,0,3,0
341,0x6d192205a188F07a98D7e2125D35E9bC0383213D,BSpare.sol,0.6.8,5,2,7,1.98E+16
342,0x0f216323076dfe029f01b3deb3bc1682b1ea8a37,Utils_Vether__1.sol,0.6.8,2,0,2,0
343,0x07c484abd8f885252C80510aAa1d4807733CFD17,DemaxPlatform.sol,0.6.8,16,9,25,0
344,0x5ffe4d18863441181B95cf57799cbeee01b1c14d,Dgas.sol,0.6.8,13,0,13,0
345,0xA59B837406e2fb1Aa70059447EA439961a8cb50B,DemaxFactory__1.sol,0.6.8,1,1,2,0
346,0x3e0db8cFaddF44D5AED5F43c108cc10E2f7fF3d8,DemaxBallotFactory.sol,0.6.8,1,2,3,0
347,0x7FdB09Be39C7eb3D5b3A3C5AB862f89536c099B7,DemaxGovernance__1.sol,0.6.8,2,0,2,0
348,0x338284a70df8828d510aa4a7421b4ed329247b6f,DemaxFactory__2.sol,0.6.8,1,0,1,0
349,0xfa47913d1cb14779d6d7d4b3a9f050f014ef5d16,DemaxConfig__2.sol,0.6.8,2,0,2,0
350,0xeabbdadb62ace537946f8e2cd6cb50d5ef034a8a,Dgas__2.sol,0.6.8,2,0,2,0
351,0x2b8d813ec937182f1ab67bd28e8ef5a3557b5cd1,EtherChainFast.sol,0.6.8,12,9,21,0
352,0x3af7b1f0abc2f2b91993f54e2c5cc8cad8388721,ERC20__99.sol,0.6.8,6,0,6,0
353,0xcb3df3108635932d912632ef7132d03ecfc39080,WingsToken.sol,0.6.8,1399,0,1399,0
354,0x1CE7ecAB02B163f376E7ec026e6755626f14B289,NovunPlus.sol,0.6.8,9439,8792,18231,4.32E+15
355,0xbce6fcddc7965fa3190b91eb05611f678c829873,Libera.sol,0.6.8,1,0,1,0
356,0xbe77c33a151dd091ea511d233e70682c30c41f24,EthWay.sol,0.6.8,635,601,1236,2.10E+14
357,0xd3b978db605cc2aced5ff82fcee6f0b0ef19272f,EtherSmart.sol,0.6.8,142,121,263,1.17E+15
358,0x4bf5059065541a2b176500928e91fbfd0b121d07,ControllerV3.sol,0.6.7,86,0,86,0
359,0x0c0291f4c12f04da8b4139996c720a89d28ca069,MMVault.sol,0.6.7,116,0,116,0
360,0x029c6ef55d0f3940eca445567951c1eb87f49462,Median.sol,0.6.7,276,0,276,0
361,0x47e5a70ac1d912a15051fc56a08321c2210eb5e5,Median__1.sol,0.6.7,92,0,92,0
362,0x5f1759a86a515d61db55a8002b34693dbd321dbd,DssExecLib.sol,0.6.7,1,0,1,0
363,0xa3a14f32d5a91fbf37cff7bbe2d5ac98e324e000,YFXTREME.sol,0.6.7,8,0,8,0
364,0x72180ef4949dac1bb9f7256c124bac8e7b8c3f55,FLOPPY.sol,0.6.7,6,0,6,0
365,0x82763bfdAF8c373D660311BA0E6C12F47c134932,MegaPoker.sol,0.6.7,436,0,436,0
366,0x6703d04bc64449a570b347f196f6a8a0c94ec924,StrategySwerve.sol,0.6.7,1,0,1,0
367,0x79c10c8e6b1bea98d0fbf8c0392119408017c320,YFGFinancing.sol,0.6.7,1,0,1,0
368,0x198307ea89fc51804ceb7b7c81cfeeb601746ed3,Timelock__20.sol,0.6.7,1,0,1,0
369,0xdf18f57a82a01846cac0a7a9327bece6830c5a4a,Obliquity.sol,0.6.7,2,0,2,0
370,0x228b401eBBb3ec55dd5724c07445549F78F98612,StrategyUniEthUsdtLpV3.sol,0.6.7,56,0,56,0
371,0x3191BeCBf4f94c92200d50C6DbFaf84C3043B7f0,StrategyUniEthUsdcLpV3.sol,0.6.7,53,0,53,0
372,0x99E71Af1d19bC3f1E67D67696354C0df218441bc,StrategyUniEthDaiLpV3.sol,0.6.7,65,0,65,0
373,0x1c17C71cD9eD9fb35C4b2B0cCbe46cfAcC85dE0a,StrategyCurveSCRVv3.sol,0.6.7,33,0,33,0
374,0x2ff3e6C2E054ABf45E21f790163970df82b0ea90,ControllerV3__2.sol,0.6.7,24,0,24,0
375,0xB168FFE3cF06b71d52254eDB81B581ABD8a899CB,StrategyUniEthUsdtLpV3__1.sol,0.6.7,1,0,1,0
376,0x6cbc1d6fc265023bb4ae265f0f2efffc76128dc7,ControllerV3__3.sol,0.6.7,14,0,14,0
377,0xA14CEF53Fe36e120a17A0aff93dC1f07f5eC23a6,MegaPoker__1.sol,0.6.7,508,0,508,0
378,0xC4b15361dB86D7043c6FF963567aD6A86D3d218d,MegaPoker__2.sol,0.6.7,1,0,1,0
379,0xed01917a75c7164bbc95bedf21bfb29a6590291f,DUST.sol,0.6.7,13,0,13,0
380,0x25bb1f606925e0b86d432123c2633ba79014f8c1,TIMO.sol,0.6.7,14,0,14,0
381,0x72c770daa67e61427fc0766a0e95b498b38e541b,SOIL__1.sol,0.6.7,1,0,1,0
382,0x382fdf426f3fbf6996a7d2445188b9fe717bd6e8,YBOOST.sol,0.6.7,3,0,3,0
383,0x65002003e0d124ceeaa783cc7cf64dfeffcbfed0,THOU.sol,0.6.7,112,2,114,0
384,0x455Dbf6B7A225B9a2090F3f8D34e12D31F25C359,MegaPoker__3.sol,0.6.7,494,0,494,0
385,0x1916a28152f1e65b804451698c2934296c953259,Yfinance.sol,0.6.7,4,0,4,0
386,0x594000baf94b5185054cf7ba809d9ec089e2e62e,DSToken.sol,0.6.7,1,1,2,0
387,0xc9a6fbcb2541ecb37ed0d67c36d3e7b54a0a09ca,LPFarm.sol,0.6.7,5,1,6,0
388,0x339d73f9a0fbd064ea81f274437760a9db934806,DSToken__1.sol,0.6.7,72,1,73,0
389,0x7d83a5df4cad62dac477ead20d698102497dc5a9,GSushi.sol,0.6.7,2,0,2,0
390,0x33D0568941C0C64ff7e0FB4fbA0B11BD37deEd9f,Token__55.sol,0.6.7,10000,0,10000,0
391,0xb94d5ae37608529f2817bed281f33b33be913ad0,ERCToken__5.sol,0.6.7,9,0,9,0
392,0xa5d34a3ed742f103411409c802baa3a054a89f75,ERCToken__8.sol,0.6.7,18,0,18,0
393,0xC0139B7Ad24134B95203C95dED0C2aae8210C390,ERCToken__9.sol,0.6.7,37,0,37,0
394,0x9dc336ff6f82180dd24e3dc278799d6a716c60cc,AeronSwap.sol,0.6.7,1,0,1,0
395,0xac3bf442e1bfc6b28f6bcbf6cdafc94730126cc5,Aeron.sol,0.6.7,1,0,1,0
396,0x4607cde2730cd1389c665d02f5a7b09e680f9bdb,EthPro.sol,0.6.7,10000,10000,20000,3.37E+15
397,0xF6cF731cF690A6c8e4d0A5440bbdb86B1c486001,Drizzle.sol,0.6.7,2,0,2,0
398,0xe047705117Eb07e712C3d684f5B18E74577e83aC,BitcashPay.sol,0.6.7,10000,4,10004,3.98E+16
399,0xf4771e43b24fa7d7f16c419f1e62a98da00d8be0,MegaPoker__4.sol,0.6.7,1021,0,1021,0
400,0x8402e2edebf5407c12e1e5d233bc2f862343068a,ERC20.sol,0.6.6,2,0,2,0
401,0x971fb5b502bddd9bbdc9e6522c5c66264f462105,KFUKOCoin.sol,0.6.6,19,0,19,0
402,0xbac507978ee51ebd4b282875f6b48debe22ee2dd,dTRUMP.sol,0.6.6,194,0,194,0
403,0x0260853e7313725691bd0c562bc7d27dd7845a9b,ERC20__2.sol,0.6.6,2,0,2,0
404,0x90d683dff2aafb1acd5af280ebacaf610090acc6,ERC20__6.sol,0.6.6,2,0,2,0
405,0xb53626aaa587d2ee9bf79cf072e9b4fa74ea92de,SmartDigitalCoin.sol,0.6.6,33,0,33,0
406,0x32825e93394452ef0750d5aa6c0b4265b8bb108d,NextToken.sol,0.6.6,35,0,35,0
407,0xa1550dc3e51b01d33015bc0d45406e4712c94f67,GINIToken.sol,0.6.6,9,0,9,0
408,0x252e0a721d7fdae84c4d268f0d9d19ea7ae8adf8,BlockpassToken.sol,0.6.6,17,0,17,0
409,0x2057d8a199e422f0151d96bbdfd75fb76d4cde32,ERC20__11.sol,0.6.6,2,0,2,0
410,0x7dc0bdeb99dbb6a08044c275f89ea267f41bff6b,ERC20__13.sol,0.6.6,8,0,8,0
411,0x1f11055eb66f2bba647fb1adc64b0dd4e0018de7,StrategyCurve3CRVv1__1.sol,0.6.6,34,0,34,0
412,0x99f2fee3345e9b5bed702e9fe900198aeb45a701,DrainMaster.sol,0.6.6,24,0,24,0
413,0x5cb6a0ede895a31603c0e43009e555786fb58da4,Oracle.sol,0.6.6,1,0,1,0
414,0x51139339d663be48cf24712adf40d4c7779530ca,Oracle__1.sol,0.6.6,1,0,1,0
415,0x2bf235c0ac671e356211ebed2b25b5528d2bf39c,ERC20__18.sol,0.6.6,4,0,4,0
416,0x63cbD1858BD79DE1A06C3C26462DB360b834912D,PProxy.sol,0.6.6,161,0,161,0
417,0x522d45cee51cdf6006d175b27f1f439f8e1d2a85,TokenAirdrop.sol,0.6.6,6,0,6,1.00E+16
418,0xfB68C69329078a4B0D49E04C04fe8Bed6bb2F20E,Keep4rPresale.sol,0.6.6,768,7,775,1.46E+18
419,0xca4530692f73110e5e15e2d07049bcfd5adbe0de,StabilizeTornadoProxyV2.sol,0.6.6,22,1,23,0
420,0x9521b59d0531e42f746a7a2d7e096029c891acd8,Keep4rPresale__3.sol,0.6.6,11,0,11,2.30E+17
421,0xa89ac6e529acf391cfbbd377f3ac9d93eae9664e,Keep4rToken.sol,0.6.6,4380,0,4380,0
422,0x485d17A6f1B8780392d53D64751824253011A260,TimeToken.sol,0.6.6,4382,0,4382,0
423,0x4719035944d852b155f9664b7ce6a87d020741c9,ERC20__19.sol,0.6.6,5,0,5,0
424,0xa145e67b1bf2f54e59a85b11e0ec775cbcdf6f1c,ERC20__20.sol,0.6.6,2,0,2,0
425,0xd2ceb1ab7b2a07834e81245f89d7d48993636cdc,AntiKeep3R.sol,0.6.6,164,0,164,0
426,0xf7b8786994f97f5a8ccf91e2541a036d4f54cf1f,BigChineseBoobToken.sol,0.6.6,4,0,4,0
427,0x13aedcfa5080d0e54baf2d8173ab43f24d7cb6ca,TokenCoin__1.sol,0.6.6,7,0,7,0
428,0x44960053830c85d53a184a095901a01ae708d6e7,BOOMswapV3.sol,0.6.6,2,0,2,0
429,0x1f1c4d1dda94a0bcdf061ba834ca99e28eaedbcb,BOOMswapV3__1.sol,0.6.6,2,0,2,0
430,0x1a4f5dbaa5e5901832b60dfc81497c1fbc0b9c2b,ERC20__22.sol,0.6.6,7,0,7,0
431,0xc6ca680ccc1374e0ff70dc3398c0928b8e1ab292,UniswapV2Router02.sol,0.6.6,3,0,3,0
432,0x83d0e5773452697ead71a3558e5acfa7ab756e7d,ERC20__24.sol,0.6.6,4,0,4,0
433,0x25898d8b26130716ae9239969df075348f38e69a,ERC20__25.sol,0.6.6,2,0,2,0
434,0xe1c2298357f2ffb690b55b7f1143b14fad7303d3,EarnMoneyCoin.sol,0.6.6,1,0,1,0
435,0xd2a78e6e0a89045926de0097e20f38f3a48df79b,ChineseBoobToken__1.sol,0.6.6,2,0,2,0
436,0x53c04c2cec60b08db00100de5408e8c1b6f19f27,ShitCoinContract.sol,0.6.6,159,0,159,0
437,0xb8be36637cdaff9f239c4fe8ffc2628fe09238cb,ERC20__26.sol,0.6.6,3,0,3,0
438,0x224cfdf9933ebf47de4dd75785efc18c4e7c405c,JACK__4.sol,0.6.6,3,0,3,0
439,0x64cb042f3ebe6e6aeff461406c90e347b5c930c7,MTW.sol,0.6.6,3,0,3,0
440,0x9b4ea303ca6302dfa46b73bc660598c65de96b3d,auto_pool.sol,0.6.6,2820,6405,9225,1.34E+20
441,0x506e0d03784c214bc46f3b2a44a8870f81e0aab0,Candy.sol,0.6.6,15,0,15,0
442,0x8c5852066969d73ee2b624699ed6d61d5347afb3,Planets.sol,0.6.6,71,0,71,0
443,0x98b3f96b930dff6801d950e0ce6df70b4705ee24,ERC20__27.sol,0.6.6,6,0,6,0
444,0x93aea85755a866abd895e98ca51e9898fcc5dce4,ZPRIA.sol,0.6.6,6,0,6,0
445,0xf3da936f37a04271361d5dd7bf40fb010c87f8bf,ERC20__28.sol,0.6.6,2,0,2,0
446,0x8e1b0e5f37fb464fc4c9647272aa174856d83926,BVL.sol,0.6.6,2,0,2,0
447,0x056ee6127bd7c4361fca63d3f4fb59b050476dbf,BVL__1.sol,0.6.6,1,0,1,0
448,0x731c56d0971c021d6331a2700849984e4c3ad2e2,ERC20__29.sol,0.6.6,17,0,17,0
449,0x3507c8cff2a84b522cb1b9f7c1729d11d65492e0,LOPPACoin.sol,0.6.6,7,0,7,0
450,0x24bb344e88a82c4cc8a411efb69bff8b4722c50a,Pumpkin__1.sol,0.6.6,3,0,3,0
451,0x512887D252BB4b7BE4836d327163905AaEA81B47,CentaurStakingV1.sol,0.6.6,546,0,546,0
452,0x760181bfffcc0ccd06fbbf12013d3fbe2296b6a4,ERC20__30.sol,0.6.6,6,0,6,0
453,0x0ca273eb9e566e37ba9d542b614240f5525ef9f8,ERC20__31.sol,0.6.6,3,0,3,0
454,0xf3560c34F7Bf6a859c50CAc5D916036C01AAb019,UniswapV2Router02__1.sol,0.6.6,3,3,6,0
455,0xf70d6d55a8b56118a1cf503e76e80676740d283f,ERC20__32.sol,0.6.6,12,0,12,0
456,0x8ea280d8ba37ac4162d42d601edc8f4668f031f2,MagicLamp__1.sol,0.6.6,1,1,2,0
457,0xcf0eaf24f1887f317c26f1058bbf96cf354b380d,ERC20__33.sol,0.6.6,11,0,11,0
458,0x548b60c71d8f42db02d0aff4d1fe78173efb6225,KENTUCoin.sol,0.6.6,8,0,8,0
459,0x9be4db74c59a460c6d9abc4343a45a842eae9f64,MUDLCoin.sol,0.6.6,7,0,7,0
460,0x312999df1d6ff2287bbcadb2d60b6747e0c49a33,ERC20__34.sol,0.6.6,10,0,10,0
461,0x51fdcea886015a168821a7108c74c0c472f5eda4,ERC20__35.sol,0.6.6,3,0,3,0
462,0xc2fadca426106ccae0448484750aca1e7a498b78,BZXAAVEFLASHLIQUIDATE.sol,0.6.6,4,6,10,20000000000
463,0xe4b6ade38760599902a113e025ab6c783fe0b6ff,LeverageToken.sol,0.6.6,5,0,5,0
464,0xa6479bd3e119d45f5944cd5a9f3e76748d9bc9fe,ERC20__36.sol,0.6.6,9,0,9,0
465,0x5118018324659a84b8aed94da5cec1fe680157dc,ERC20__37.sol,0.6.6,3,0,3,0
466,0xd5552f8b788edbcf2d79a0824a868ecbe83cbb17,ERC20__38.sol,0.6.6,3,0,3,0
467,0x4E6Ca1261873fDFB66495dF33D053586E77E310d,MagicLamp__5.sol,0.6.6,1,1,2,0
468,0x45d5369aefb7da4fbb12f8c9958a571736387655,ERC20__39.sol,0.6.6,5,0,5,0
469,0x936b9613323b625b9467caa4683965014aa1f261,GraphPreToken.sol,0.6.6,11,0,11,0
470,0xd1cE7610065bAe301589E0C18e2E506B6a9F5c14,OTENpresale.sol,0.6.6,52,1,53,0
471,0x2b3a1233a4e7c10696f2ffe05cceeaa5b194ea4c,ERC20__40.sol,0.6.6,1,0,1,0
472,0x248bcac8d6056ca21efe121f152248ad8680eea6,ERC20__41.sol,0.6.6,3,0,3,0
473,0x6f33896243838abfabbf624eabfd9a0de44b12c1,KETUCoin.sol,0.6.6,8,0,8,0
474,0x1beb3eb7fd4908cbcd3b0b62ffee06c98d0db43c,StabilizeTornadoProxy__1.sol,0.6.6,5,0,5,0
475,0xcf146f5943ddcfdf8de4ef551d66ac7a8087324b,StabilizeTornadoProxy__2.sol,0.6.6,3,0,3,0
476,0xbb02a5552f14822420b4074c44cbd46a85038a89,MCNStake.sol,0.6.6,293,0,293,0
477,0x559de7a749c148d715bee0b7f93b2761a440ffeb,ERC20__42.sol,0.6.6,4,0,4,0
478,0xe9a5a239b4f249bc318f7e1efd4a01f041c5c874,YFIIIICoin.sol,0.6.6,11,0,11,0
